pr_auc,recall,cost_per_active_node,recall_at_10_percent,graph_mae
0.6791238498882086,0.8410194174757282,0.4850175814095704,0.16201456310679613,0.11350820104427198
0.6925535233257644,0.8547929665343165,0.4591373016464278,0.17952353942144073,0.1065716327747207
0.6955677957656549,0.8375661375661375,0.4932682349459979,0.164021164021164,0.10677435631160614
0.6434689729636955,0.8390949088623507,0.47256717091894335,0.17693274670018855,0.14011981280882493
0.6834110446383608,0.8378457059679767,0.47582754240454306,0.16681222707423582,0.10512051537358266
0.6470107546533271,0.8176629618504055,0.48993336169006096,0.171522979873836,0.13228880843035629
0.6807230313872166,0.8275555555555556,0.4790683962264151,0.16355555555555557,0.11959278226732255
0.6826918484212238,0.8350785340314136,0.46401056570548094,0.17248400232693425,0.11725998175578244
0.71441570530566,0.8346111719605696,0.47094203443350124,0.15498357064622126,0.11120993742055592
0.7170364958188186,0.8369453044375645,0.4882986360373295,0.17518059855521156,0.09531560785987454
0.6509752825780087,0.8321656050955414,0.4804240817872018,0.15987261146496815,0.12450413864494358
0.6979457170344275,0.8456719817767654,0.4786952244002119,0.17710706150341685,0.08850674641197892
0.683794930921335,0.8474074074074074,0.4681887366818874,0.16177777777777777,0.11851116898900795
0.7162316220411019,0.8516302722105893,0.46968123352240954,0.1624289560275202,0.11494543234302292
0.6870371051696501,0.8424118846489951,0.4743287105340809,0.16894844159627148,0.11127919277129801
0.694861280590622,0.8470654627539503,0.4736762709307588,0.1630925507900677,0.1053865699033285
0.6964694738213344,0.8404875463698993,0.4932650073206442,0.16163222045574988,0.10522571878645244
0.6614841341448874,0.8436363636363636,0.48799345773548436,0.16272727272727272,0.10898543919324195
0.6897077596327779,0.8262322472848789,0.49412542223527683,0.15761626287942077,0.12074434388479269
0.6788753520808883,0.8374724061810155,0.48875285788037465,0.16280353200883002,0.10568324306996556
0.6985013044228574,0.8334875115633672,0.46612572869072,0.15633672525439407,0.13633104477205552
0.7043183910781842,0.855270821199767,0.4607950974230044,0.1648223645894001,0.10458882097551163
0.6643636572664958,0.841418439716312,0.4849311030874659,0.1580141843971631,0.1285231727557658
0.6918246103976753,0.8384744812114414,0.4803452277342617,0.17638810992708917,0.09828045860577185
0.6843398029016937,0.8381123058542413,0.4697231184812786,0.1591995221027479,0.11067065564242916
0.6986616503583669,0.8429084380610413,0.46895058386822364,0.16337522441651706,0.12694767494039816
0.6956573228458248,0.8444700460829493,0.478867778208608,0.16849078341013826,0.12253974135613667
0.6819695793775212,0.8379435596535345,0.4769398907103825,0.15590947191953058,0.11513691371261547
